a0003200,2003200,"  3200 Phaethon (1983 TB)",3200,Phaethon,,Y,Y,14.3,6.25,0.1066,0.15,712,2459000.5,59000,20200531.0000000,J2000,.8898311206936256,1.271367884101982,.1400651749776319,22.25951171307781,265.2176958865816,322.1867098330639,228.9572432413808,2.402670593226332,.6875388114627582,2459191.096886421324,20201207.5968864,523.6068044421955,1.43355730168979,.0194361,7.563947037,1.3405E-9,7.1837E-10,1.6686E-9,2.5659E-7,8.935E-7,8.868E-7,2.8797E-7,1.3576E-9,5.8272E-10,5.708E-7,4.4378E-7,APO,.30124
a0003361,2003361,"  3361 Orpheus (1982 HR)",3361,Orpheus,,Y,Y,19.03,0.3,0.357,,"JPL 132",2455844.5,55844,20111010.0000000,J2000,.3227518287938224,1.209662179045708,.8192414985359853,2.685064208145241,189.5305495453812,301.6952073346065,102.8299018073053,1.60008285955543,.7408118495057834,2455705.692957596580,20110524.1929576,485.9533500175061,1.33046776185491,.0135908,5.289131636,3.7127E-8,1.1101E-9,4.5113E-8,4.0392E-6,4.38E-5,4.4104E-5,7.9289E-6,1.4683E-9,1.0197E-9,1.0813E-5,6.6891E-7,APO,.47356
a0003362,2003362,"  3362 Khufu (1984 QA)",3362,Khufu,,Y,Y,18.3,0.7,0.21,,23,2459000.5,59000,20200531.0000000,J2000,.4684786225760869,.9895240677031433,.5259531954596882,9.91690600813587,152.4336909462086,55.05400164486407,197.8283040201547,1.453094939946598,1.001300726330682,2459162.461029004874,20201108.9610290,359.5323468097726,0.984345918712588,.0135341,5.267065697,5.7403E-7,1.2893E-8,5.7478E-7,1.2111E-5,5.8629E-5,4.8035E-5,.00017923,1.8933E-8,1.9569E-8,.00018212,7.0267E-6,ATE,.64205
a0003671,2003671,"  3671 Dionysus (1984 KD)",3671,Dionysus,,Y,Y,16.4,1.5,0.16,,97,2459000.5,59000,20200531.0000000,J2000,.5416798820204831,2.198591329800273,1.007658637662804,13.5340948148173,82.08580897142748,204.2630077510122,7.994515526347443,3.389524021937742,.3023342209781789,2458974.057358143310,20200504.5573581,1190.735203032088,3.2600553128873,.0206816,8.048658272,2.6241E-8,1.8983E-9,5.7501E-8,5.6658E-6,1.6283E-5,1.6413E-5,6.4105E-6,2.9265E-9,3.9155E-10,2.1173E-5,1.5421E-6,APO,.51633
a0003757,2003757,"  3757 Anagolay (1982 XB)",3757,Anagolay,,Y,Y,18.9,0.5,0.18,,46,2459000.5,59000,20200531.0000000,J2000,.44630354796355,1.834366453577306,1.015682197080439,3.867817849320273,74.96083695184362,17.22973130025246,19.07701735902614,2.653050710074172,.3967116228427927,2458952.412128960774,20200412.9121290,907.4601783035215,2.48449056345933,.036196,14.08639732,5.2143E-8,2.3422E-9,9.6061E-8,6.7028E-6,6.9929E-5,7.3298E-5,1.1844E-5,3.3876E-9,7.5981E-10,2.9776E-5,1.738E-6,APO,.73686
a0004015,2004015,"  4015 Wilson-Harrington (1979 VA)",4015,Wilson-Harrington,,Y,Y,15.99,4,0.05,0.5,"JPL 184",2459000.5,59000,20200531.0000000,J2000,.6311870131501052,2.625914318209086,.9684713029105984,2.798294802795844,266.8177006839392,95.37013411934119,171.0177161907802,4.283357333507575,.2316238344989084,2458262.157520864563,20180523.6575209,1554.244194164295,4.25528869038821,.0430103,16.738318451,3.9254E-8,4.954E-9,1.0419E-7,5.2523E-6,9.827E-5,9.8248E-5,3.1513E-6,8.0809E-9,6.5547E-10,1.2219E-5,4.3983E-6,APO,.54633
a0004034,2004034,"  4034 Vishnu (1986 PA)",4034,Vishnu,,Y,Y,18.4,0.42,0.52,,"JPL 75",2455202.5,55202,20100106.0000000,J2000,.4439425780383143,1.059509941130633,.5891483664078772,11.17043812213602,158.0140749980857,296.6030781146797,62.85109432974585,1.529871515853389,.9037462744057568,2455132.954933967974,20091028.4549340,398.3418910763554,1.09060066003109,.0193934,7.547329478,7.269E-8,4.2656E-9,7.6389E-8,7.5749E-6,4.4875E-5,4.1682E-5,1.5529E-5,6.1592E-9,5.4577E-9,1.7273E-5,2.4056E-6,APO,.41971
a0004179,2004179,"  4179 Toutatis (1989 AC)",4179,Toutatis,,Y,Y,15.2,5.4,,,510,2459000.5,59000,20200531.0000000,J2000,.6242486420344596,2.545398024690193,.9564367643401444,.4479491052800336,125.1994137753345,277.9899107677535,311.2833559251009,4.134359285040243,.2427004154645647,2459201.227485289418,20201217.7274853,1483.310192571803,4.06108197829378,.00657948,2.5605362316,1.4595E-9,4.4696E-10,3.8562E-9,1.903E-7,2.407E-5,2.3575E-5,2.2456E-7,7.2597E-10,6.3926E-11,9.7779E-7,3.9069E-7,APO,.26584
a0004183,2004183,"  4183 Cuno (1959 LM)",4183,Cuno,,Y,Y,14.1,3.651,0.097,0.115,"JPL 449",2459000.5,59000,20200531.0000000,J2000,.6341387636243487,1.983072161628205,.7255292328754304,6.704037023888967,294.8674921347591,236.349005699506,331.350530072703,3.240615090380979,.3529362744090001,2459081.674625575881,20200820.1746256,1020.01416715476,2.79264659043055,.0283304,11.025341768,2.4177E-8,2.1867E-9,4.745E-8,3.309E-6,2.7046E-5,2.7135E-5,4.4452E-6,3.5733E-9,5.8376E-10,1.269E-5,1.6871E-6,APO,.46588
a0004450,2004450,"  4450 Pan (1987 SY)",4450,Pan,,Y,Y,17.1,,,,"JPL 198",2459000.5,59000,20200531.0000000,J2000,.5866724027091977,1.442495037523659,.5962230079635596,5.520541790922451,311.8067269669477,291.8364097563128,1.709166848441579,2.288767067083759,.5688956097195645,2458997.495640642606,20200527.9956406,632.805024066649,1.73252573324202,.028548,11.11002516,2.2404E-8,3.5391E-9,3.2103E-8,4.6785E-6,2.1006E-5,2.0395E-5,9.5417E-6,5.6154E-9,2.0936E-9,1.6761E-5,2.3288E-6,APO,.45131
a0004486,2004486,"  4486 Mithra (1987 SB)",4486,Mithra,,Y,Y,15.5,1.849,0.297,0.022,199,2459000.5,59000,20200531.0000000,J2000,.663023402844932,2.199297519099557,.7411117941177517,3.039698860306383,82.23629970890292,168.9064810140447,33.94874901426231,3.657483244081362,.3021886144493536,2458888.157087689675,20200208.6570877,1191.308946751651,3.26162613758152,.0462892,18.014367964,2.1322E-8,4.3565E-9,4.7487E-8,2.4121E-6,7.0824E-5,6.9791E-5,7.3056E-6,7.2449E-9,8.9789E-10,2.3843E-5,3.5397E-6,APO,.53702
a0004581,2004581,"  4581 Asclepius (1989 FC)",4581,Asclepius,,Y,Y,20.7,,,,"JPL 104",2459000.5,59000,20200531.0000000,J2000,.3570522724792216,1.022636912083183,.6575020787027483,4.917322645495243,180.2183606360149,255.3412721569415,127.276046347312,1.387771745463617,.9530635870046155,2458866.955871273681,20200118.4558713,377.7292563777873,1.03416634189675,.00354485,1.3795492745,6.1517E-8,4.555E-9,6.0047E-8,2.4634E-6,2.0408E-5,2.0598E-5,1.2699E-5,6.1814E-9,6.3677E-9,1.2462E-5,2.5237E-6,APO,.45392
a0004660,2004660,"  4660 Nereus (1982 DB)",4660,Nereus,,Y,Y,18.4,0.33,0.55,,"JPL 125",2459000.5,59000,20200531.0000000,J2000,.3603359277287458,1.488743084595746,.9522954640581828,1.432103476327154,314.4055513051823,158.0702674692276,41.94650302552807,2.025190705133308,.5425933142941899,2458923.192554588343,20200314.6925546,663.4803461747241,1.81651018802115,.00332828,1.2952667276,2.7842E-9,1.4395E-9,4.0067E-9,2.4894E-6,2.9575E-5,3.0708E-5,5.7875E-6,1.9583E-9,7.8699E-10,1.0555E-5,9.6233E-7,APO,.46875
a0004769,2004769,"  4769 Castalia (1989 PB)",4769,Castalia,,Y,Y,16.9,1.4,,,89,2459000.5,59000,20200531.0000000,J2000,.4832323083363309,1.063147864469693,.5494004678191624,8.885519032246105,325.541301786002,121.4098270048962,325.5663099445063,1.576895261120223,.8991115303311785,2459038.797462432509,20200708.2974624,400.3952656100381,1.09622249311441,.0205439,7.995069563,4.1578E-8,3.3014E-10,4.407E-8,7.6662E-6,1.3244E-5,1.3505E-5,3.895E-6,4.8967E-10,4.188E-10,4.3294E-6,1.865E-7,APO,.46642
a0004953,2004953,"  4953 (1990 MU)",4953,,,Y,Y,15.0,,,,125,2459000.5,59000,20200531.0000000,J2000,.6576260243238594,1.621007825560215,.5549908938391866,24.39060292626519,77.70392163169116,77.75350077193133,241.2112024897174,2.687024757281244,.4775583101008514,2459249.241975582409,20210203.7419756,753.8346467554397,2.06388678098683,.0260673,10.144611141,7.909E-8,3.5995E-9,1.2894E-7,1.014E-5,2.4972E-5,2.1691E-5,1.0381E-5,5.9666E-9,1.5907E-9,2.2495E-5,2.5109E-6,APO,.522
a0005011,2005011,"  5011 Ptah (6743 P-L)",5011,Ptah,,Y,Y,16.4,,,,146,2459000.5,59000,20200531.0000000,J2000,.5000774535746889,1.636361895079404,.8180542054614435,7.405387504347107,10.72728291332828,105.8139257564131,140.140473963068,2.454669584697365,.4708526697115138,2458702.868738720478,20190807.3687387,764.5703702191346,2.09327958992234,.0248728,9.679747576,5.9205E-8,8.6946E-9,9.3923E-8,4.6397E-6,3.2043E-5,3.2614E-5,2.1484E-5,1.3043E-8,3.7527E-9,4.3344E-5,6.0937E-6,APO,.51266
a0005189,2005189,"  5189 (1990 UQ)",5189,,,Y,Y,17.8,,,,215,2459000.5,59000,20200531.0000000,J2000,.4783414211238734,1.55240131295931,.8098234627637865,3.578357325635536,135.2175550817337,159.7744240095062,161.9381145284915,2.294979163154833,.5095632182587694,2458682.702112071882,20190718.2021121,706.487413338344,1.93425712070731,.0444772,17.309191924,2.2047E-8,2.8248E-9,3.3869E-8,2.3751E-6,5.3521E-5,5.3633E-5,5.4489E-6,4.176E-9,1.3908E-9,1.0421E-5,1.9283E-6,APO,.47236
a0005604,2005604,"  5604 (1992 FE)",5604,,,Y,Y,17.2,0.55,0.48,,"JPL 186",2459000.5,59000,20200531.0000000,J2000,.4060067985630431,.9285867413164058,.5515742112864432,4.715356390318168,311.9099486141822,82.65278813760983,307.6091311473808,1.305599271346368,1.101464124300927,2459048.064752856450,20200717.5647529,326.8376990748414,0.894832851676499,.0336543,13.097243931,1.3161E-8,3.897E-9,1.3526E-8,2.5903E-6,1.64E-5,1.5701E-5,9.1501E-6,5.4792E-9,6.9337E-9,8.5959E-6,2.0574E-6,ATE,.3816
a0005693,2005693,"  5693 (1993 EA)",5693,,,Y,Y,16.7,,,,"JPL 348",2459000.5,59000,20200531.0000000,J2000,.5851484376485565,1.270945800287991,.5272538509134786,5.054676510869689,97.03424614967493,258.8851249755795,182.3029088385161,2.014637749662503,.6878813395583745,2459258.825209512976,20210213.3252095,523.3460762740315,1.43284346686935,.00561681,2.1858939477,3.384E-8,1.9949E-9,4.3099E-8,2.7411E-6,3.5173E-5,3.4839E-5,1.074E-5,3.1622E-9,1.6195E-9,1.5854E-5,1.2322E-6,APO,.48327
a0006037,2006037,"  6037 (1988 EG)",6037,,,Y,Y,18.7,,,,75,2459000.5,59000,20200531.0000000,J2000,.4996135848090242,1.271315304317788,.6361489077050027,3.499647085630365,182.379457417348,242.1877187405343,229.5256196422685,1.906481700930574,.6875814653378323,2459190.258431451646,20201206.7584315,523.5743226777058,1.43346837146531,.0240529,9.360667093,4.6155E-8,4.357E-9,6.0411E-8,3.8999E-6,2.9391E-5,3.0106E-5,1.6569E-5,6.5339E-9,3.5347E-9,2.5067E-5,2.6916E-6,APO,.53688
a0006239,2006239,"  6239 Minos (1989 QF)",6239,Minos,,Y,Y,18.5,,,,"JPL 201",2459000.5,59000,20200531.0000000,J2000,.4126441608438479,1.151399146896372,.6762810121289965,3.942233810026006,344.58271361201,239.7125039834986,27.69509736028198,1.626517281663748,.7977470720516538,2458965.783360690932,20200426.2833607,451.2708508903059,1.2355122543198,.026377,10.26513709,2.1613E-8,1.3384E-9,2.4218E-8,2.2954E-6,2.7163E-5,2.6954E-5,1.0438E-5,1.8906E-9,1.3909E-9,1.3025E-5,7.8682E-7,APO,.47073
a0006489,2006489,"  6489 Golevka (1991 JX)",6489,Golevka,,Y,Y,19.2,0.53,0.151,0.03,"JPL 105",2452464.5,52464,20020709.0000000,J2000,.6052965473603549,2.502473955538531,.987735110391848,2.276480760253867,211.0620214995175,66.65547373733823,274.4136345211533,4.017212800685214,.2489715508263604,2452808.259619100164,20030617.7596191,1445.948337491274,3.95879079395284,.0280499,10.916179583,2.478E-9,4.5222E-10,6.0535E-9,6.4443E-7,2.1622E-5,2.2559E-5,2.1038E-7,7.2595E-10,6.7488E-11,9.3587E-7,3.9195E-7,APO,.61351
a0006491,2006491,"  6491 (1991 OA)",6491,,,Y,Y,18.7,,,,29,2459000.5,59000,20200531.0000000,J2000,.5910939116910703,2.500187074248024,1.022341716571307,5.948776069327465,301.8888097562934,323.6421544820491,104.3860073669091,3.978032431924741,.2493132243948254,2458581.805774612269,20190408.3057746,1443.966724484239,3.95336543322174,.0417607,16.252011619,3.9322E-8,2.4584E-8,1.0166E-7,1.0465E-5,8.3118E-5,8.4242E-5,7.683E-6,3.9115E-8,3.6771E-9,2.892E-5,2.1297E-5,AMO,.5576
a0007335,2007335,"  7335 (1989 JA)",7335,,,Y,Y,17.0,1.8,0.322,,84,2459000.5,59000,20200531.0000000,J2000,.4843281029377564,1.770445231877868,.9129688513672637,15.19555380195391,61.31907779643979,232.2596415317655,40.19730634144494,2.627921612388472,.4183890686307835,2458904.423621922068,20200224.9236219,860.4431305486373,2.355764902255,.0216163,8.412415471,4.6783E-8,3.5614E-9,8.2283E-8,8.4998E-6,1.8135E-5,2.1966E-5,1.6505E-5,5.2863E-9,1.2625E-9,3.923E-5,2.5963E-6,APO,.5941
a0007341,2007341,"  7341 (1991 VK)",7341,,,Y,Y,16.7,,,,"JPL 306",2456289.5,56289,20121228.0000000,J2000,.5065931382228088,1.842120155251205,.9089147248190094,5.419121587267071,294.873903616193,173.3350706139144,138.0187341962207,2.775325585683401,.3942095511160624,2455939.384854881191,20120112.8848549,913.2198826253438,2.50025977447048,.0477864,18.597033288,2.4114E-9,1.06E-10,4.4472E-9,1.7535E-6,1.468E-5,1.3424E-5,9.3769E-7,1.597E-10,3.4027E-11,2.3838E-6,7.8825E-8,APO,.32712
a0007482,2007482,"  7482 (1994 PC1)",7482,,,Y,Y,16.5,1.052,0.277,0.303,130,2459000.5,59000,20200531.0000000,J2000,.3283045869886862,1.346161267705482,.9042103486912673,33.48902940670292,117.8849791867789,47.60888225642255,318.5260611572232,1.788112186719696,.6310422506140946,2459066.222919190303,20200804.7229192,570.4847807728696,1.56190220608589,.000336685,0.13102770145,3.6062E-8,2.272E-9,4.7556E-8,1.1472E-5,2.2683E-6,1.0069E-5,1.7312E-5,3.0179E-9,1.5976E-9,2.7596E-5,1.4442E-6,APO,.51914
a0007753,2007753,"  7753 (1988 XB)",7753,,,Y,Y,18.6,,,,"JPL 167",2459000.5,59000,20200531.0000000,J2000,.4817156373279676,1.467776101234787,.7607254011737119,3.122911172001204,73.41879819053715,280.0735522930303,288.4992710868817,2.174826801295862,.5542610443435368,2459129.501901978883,20201007.0019020,649.5134443850038,1.77827089496237,.00664514,2.5860891338,1.0368E-8,1.0453E-9,1.5503E-8,3.7597E-6,3.564E-5,3.6087E-5,4.0663E-6,1.5488E-9,5.9208E-10,7.472E-6,6.9383E-7,APO,.52313
a0007822,2007822,"  7822 (1991 CS)",7822,,,Y,Y,17.4,1.602,0.075,0.012,"JPL 195",2459000.5,59000,20200531.0000000,J2000,.1646463012575573,1.122920698419507,.9380359588191823,37.12099025844711,156.8525778078703,249.4339912761322,296.8335642132973,1.307805438019832,.8282862334724148,2459076.761602854234,20200815.2616029,434.6323595054528,1.18995854758509,.0230972,8.988737324,2.5166E-8,7.6094E-10,2.7792E-8,8.6769E-6,2.4055E-6,1.2925E-5,1.4909E-5,8.8622E-10,8.4192E-10,1.8059E-5,4.4179E-7,APO,.41581
a0008014,2008014,"  8014 (1990 MF)",8014,,,Y,Y,18.7,0.7,,,"JPL 71",2459000.5,59000,20200531.0000000,J2000,.4561302585330824,1.746614348312863,.9499306940593253,1.866994687786476,210.2356485289483,114.4013268910413,328.5981527704897,2.5432980025664,.4269809887703147,2459074.043900209576,20200812.5439002,843.1288733411367,2.30836104953083,.0170509,6.635698753,5.4986E-8,4.3585E-9,9.6674E-8,1.5537E-6,.0001491,.00015026,7.895E-6,6.3465E-9,1.5982E-9,1.8658E-5,3.1559E-6,APO,.50483
a0008566,2008566,"  8566 (1996 EN)",8566,,,Y,Y,16.3,1.568,0.217,0.261,"JPL 154",2459000.5,59000,20200531.0000000,J2000,.4304645963484311,1.506327525530366,.857906855284406,37.97718340311962,164.1280724218776,125.137092254771,317.1360066169749,2.154748195776327,.5331199758001249,2459080.902152102242,20200819.4021521,675.2701386957026,1.84878888075483,.0213905,8.324540885,4.9847E-8,2.4529E-9,7.5155E-8,1.1167E-5,6.426E-6,1.0303E-5,1.0614E-5,3.5089E-9,1.3022E-9,2.0056E-5,1.6494E-6,APO,.52395
a0009856,2009856,"  9856 (1991 EE)",9856,,,Y,Y,17.4,1.0,0.3,,180,2459000.5,59000,20200531.0000000,J2000,.6260224968988295,2.243190497865046,.8389027813718416,9.827000270016448,168.1161392313134,116.2017291443439,204.9069987772049,3.647478214358251,.2933626627864059,2459529.173280197612,20211110.6732802,1227.150028502816,3.35975367146562,.0224508,8.737177836,1.2797E-8,1.6456E-9,2.9165E-8,4.8093E-6,2.0745E-5,2.1026E-5,2.7432E-6,2.6757E-9,3.2281E-10,9.8394E-6,1.3503E-6,APO,.44394
a0010115,2010115," 10115 (1992 SK)",10115,,,Y,Y,17.0,0.938,0.280,0.294,"JPL 197",2459000.5,59000,20200531.0000000,J2000,.3247856997203078,1.248431683697303,.8429589257546724,15.32038896280081,8.910713000007497,233.6733342549782,34.01947579151697,1.653904441639933,.7065727771078616,2458952.352835413833,20200412.8528354,509.5016559703154,1.39493950984344,.0459104,17.866950368,1.9361E-8,1.0617E-9,2.3774E-8,5.2753E-6,1.0414E-5,1.2607E-5,8.9418E-6,1.4065E-9,9.0132E-10,1.2601E-5,6.4993E-7,APO,.46765
a0011500,2011500," 11500 Tomaiyowit (1989 UR)",11500,Tomaiyowit,,Y,Y,18.3,0.738,0.142,0.006,209,2459000.5,59000,20200531.0000000,J2000,.3557795887714189,1.079768039363419,.6956086103501808,10.30870902646075,234.427737387225,289.4574529405982,358.2464565468323,1.463927468376658,.8784324514055326,2459002.496218890094,20200601.9962189,409.8209252447166,1.12202854276445,.0344037,13.388887929,3.6391E-8,6.9103E-10,3.898E-8,3.2944E-6,1.1377E-5,1.2062E-5,5.8621E-6,9.3688E-10,8.4327E-10,6.6743E-6,3.9342E-7,APO,.42669
a0012538,2012538," 12538 (1998 OH)",12538,,,Y,Y,15.9,1.663,0.232,0.329,"JPL 373",2459000.5,59000,20200531.0000000,J2000,.4060696629576222,1.541695307363827,.9156596135192502,24.52621522916323,220.7392603437595,321.7214811648481,213.2339724513585,2.167731001208404,.5148802676232691,2459285.548848786002,20210312.0488488,699.1916813238745,1.91428249506879,.0288994,11.246779498,2.4244E-8,4.2035E-9,3.7519E-8,5.0424E-6,6.99E-6,8.2072E-6,4.1277E-6,5.9104E-9,2.1058E-9,7.9937E-6,2.8595E-6,APO,.40297
a0012923,2012923," 12923 Zephyr (1999 GK4)",12923,Zephyr,,Y,Y,15.7,2.060,0.199,0.013,"JPL 242",2459000.5,59000,20200531.0000000,J2000,.4920120125312745,1.961922094160385,.9966328561829614,5.304291691148097,168.1903993336454,147.0677904306691,197.8951597325679,2.927211332137809,.3586587552290991,2459452.475137659430,20210825.9751377,1003.739612518435,2.74808928820927,.0215506,8.386847002,4.2408E-8,5.4232E-9,8.2474E-8,5.061E-6,3.841E-5,3.8749E-5,9.8674E-6,8.0914E-9,1.4871E-9,2.9079E-5,4.1618E-6,APO,.53498
a0013651,2013651," 13651 (1997 BR)",13651,,,Y,Y,17.6,0.562,0.511,0.021,"JPL 147",2459000.5,59000,20200531.0000000,J2000,.3056593725573473,1.335527441676244,.9273109618203642,17.2485471798234,116.6637799718531,133.8249893173044,320.9064103165762,1.743743921532124,.6385940235464836,2459061.718220406001,20200731.2182204,563.7384421493813,1.54343173757531,.0140583,5.471068611,3.0453E-8,8.2493E-10,4.053E-8,5.736E-6,1.1339E-5,1.4297E-5,9.3986E-6,1.0771E-9,5.9167E-10,1.4761E-5,5.2232E-7,APO,.52545
a0014827,2014827," 14827 Hypnos (1986 JK)",14827,Hypnos,,Y,Y,18.3,0.9,,,51,2459000.5,59000,20200531.0000000,J2000,.6662279831544159,2.841134741944624,.9482912729489152,1.980573410094367,57.96620492645818,238.1094436401666,52.71798371876478,4.733978210940332,.2058099313039201,2458744.351118433561,20190917.8511184,1749.186726409169,4.78901225574037,.0145783,5.673437011,2.5993E-8,2.1076E-8,7.4009E-8,1.2438E-5,.00019745,.00020207,2.4045E-5,3.5118E-8,2.2901E-9,.00011409,1.9464E-5,APO,.63539
a0016960,2016960," 16960 (1998 QS52)",16960,,,Y,Y,14.3,,,,212,2459000.5,59000,20200531.0000000,J2000,.8582737186661318,2.202198267028964,.312109371145904,17.53991937124279,260.4250008020099,242.9563715880053,185.5819994993697,4.092287162912025,.3015917442964793,2459578.824850726580,20211230.3248507,1193.666626517808,3.2680811129851,.0152245,5.924918665,2.7601E-8,1.0068E-8,6.0777E-8,5.7799E-6,2.7667E-5,2.6184E-5,9.3854E-6,1.8709E-8,2.0682E-9,3.493E-5,8.1856E-6,APO,.48206
a0020425,2020425," 20425 (1998 VD35)",20425,,,Y,Y,20.4,,,,30,2459000.5,59000,20200531.0000000,J2000,.4764358514549722,1.564621489595346,.8191797179952404,6.984029914675074,227.3651647944307,296.1506634363977,307.0577835501049,2.310063261195452,.503605120951973,2459105.626445795105,20200913.1264458,714.8457889377419,1.95714110592126,.00325523,1.2668378591,1.266E-7,5.8263E-8,1.8811E-7,3.7773E-5,.00013889,.00013506,.00018257,8.6022E-8,2.813E-8,.00036837,3.9929E-5,APO,.63021
